"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BASML","Bannari Amman Spinning Mills Limited","EQ","Agm/Dividend-20%","5","12-Sep-2007","-","14-Sep-2007","24-Sep-2007"
"NAGREEKEXP","Nagreeka Exports Limited","EQ","Agm/Dividend-15%","5","12-Sep-2007","-","14-Sep-2007","21-Sep-2007"
"KOTHARIPRO","Kothari Products Limited","EQ","Agm/Dividend-90%","10","12-Sep-2007","-","14-Sep-2007","21-Sep-2007"
"SUNILHITEC","Sunil Hitech Engineers Limited","EQ","Agm/Dividend-12%","1","12-Sep-2007","-","14-Sep-2007","20-Sep-2007"
"HINDZINC","Hindustan Zinc Limited","EQ","Agm/Dividend-25%","2","12-Sep-2007","-","14-Sep-2007","20-Sep-2007"
"GAMMONIND","Gammon India Limited","EQ","Final Dividend-5%","2","12-Sep-2007","-","14-Sep-2007","18-Sep-2007"
"BLKASHYAP","B. L. Kashyap and Sons Limited","EQ","Agm/Dividend-35%","1","12-Sep-2007","-","14-Sep-2007","21-Sep-2007"
"SHIVTEX","Shiva Texyarn Limited","EQ","Agm/Dividend-15%","10","12-Sep-2007","-","14-Sep-2007","24-Sep-2007"
"WANBURY","Wanbury Limited","EQ","Agm/Dividend-20%","10","13-Sep-2007","-","17-Sep-2007","27-Sep-2007"
"BSL","BSL Limited","EQ","Agm/Dividend-5%","10","13-Sep-2007","-","17-Sep-2007","25-Sep-2007"
"JAYPEEHOT","Jaypee Hotels Limited","EQ","Agm/Dividend-18%","10","13-Sep-2007","-","15-Sep-2007","27-Sep-2007"
"CURATECH","Cura Technologies Limited","EQ","Agm/Dividend-4%","10","13-Sep-2007","-","17-Sep-2007","20-Sep-2007"
"CREST","Crest Ventures Limited","EQ","Dividend-20%","10","13-Sep-2007","-","15-Sep-2007","25-Sep-2007"
"BIRLAPOWER","Birla Power Solutions Limited","EQ","Agm/Dividend-6%","1","13-Sep-2007","-","17-Sep-2007","19-Sep-2007"
"WEBELSOLAR","Websol Energy System Limited","EQ","Agm/Dividend-10%","10","13-Sep-2007","-","17-Sep-2007","28-Sep-2007"
"SATHAISPAT","Sathavahana Ispat Limited","EQ","Agm/Dividend-10%","10","13-Sep-2007","-","15-Sep-2007","29-Sep-2007"
"SUBROS","Subros Limited","EQ","Agm/Dividend-40%","2","13-Sep-2007","-","15-Sep-2007","24-Sep-2007"
"WSTCSTPAPR","West Coast Paper Mills Limited","EQ","Dividend-Rs.15/- Per Sh","2","13-Sep-2007","-","15-Sep-2007","29-Sep-2007"
"PENINLAND","Peninsula Land Limited","EQ","Agm/Dividend-30%","2","13-Sep-2007","-","15-Sep-2007","21-Sep-2007"
"SSWL","Steel Strips Wheels Limited","EQ","Agm/Dividend-16%","1","13-Sep-2007","-","15-Sep-2007","27-Sep-2007"
"IGARASHI","Igarashi Motors India Limited","EQ","Agm/Dividend-15%","10","13-Sep-2007","-","15-Sep-2007","29-Sep-2007"
"KAJARIACER","Kajaria Ceramics Limited","EQ","Agm/Dividend-10%","1","13-Sep-2007","-","17-Sep-2007","26-Sep-2007"
"LAKSHVILAS","Lakshmi Vilas Bank Limited","EQ","Agm/Dividend-7%","10","13-Sep-2007","-","15-Sep-2007","26-Sep-2007"
"TVTODAY","TV Today Network Limited","EQ","Agm/Dividend-15%","5","13-Sep-2007","-","17-Sep-2007","26-Sep-2007"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Agm/Dividend-10%","1","13-Sep-2007","-","15-Sep-2007","22-Sep-2007"
"KHAITANELE","Khaitan Electricals Limited","EQ","Agm/Dividend-20%","10","13-Sep-2007","-","15-Sep-2007","25-Sep-2007"
"BIL","Bhartiya International Limited","EQ","Dividend-15%","10","13-Sep-2007","-","17-Sep-2007","27-Sep-2007"
"EASTSILK","Eastern Silk Industries Limited","EQ","Agm/Dividend-45%","2","13-Sep-2007","-","17-Sep-2007","26-Sep-2007"
"SADBHAV","Sadbhav Engineering Limited","EQ","Agm/Dividend-35%","1","13-Sep-2007","-","17-Sep-2007","29-Sep-2007"
"PTC","PTC India Limited","EQ","Agm/Dividend-10%","10","13-Sep-2007","-","15-Sep-2007","28-Sep-2007"
"AUROPHARMA","Aurobindo Pharma Limited","EQ","Agm/Dividend-50%","1","14-Sep-2007","-","18-Sep-2007","27-Sep-2007"
"GIPCL","Gujarat Industries Power Company Limited","EQ","Agm/Dividend-5%","10","14-Sep-2007","-","18-Sep-2007","28-Sep-2007"
"QUINTEGRA","Quintegra Solutions Limited","EQ","Agm/Dividend-6%","10","14-Sep-2007","-","18-Sep-2007","26-Sep-2007"
"GPIL","Godawari Power And Ispat limited","EQ","Agm/Dividend-20%","1","14-Sep-2007","-","18-Sep-2007","25-Sep-2007"
"HARRMALAYA","Harrisons  Malayalam Limited","EQ","Agm/Dividend-15%","10","14-Sep-2007","-","18-Sep-2007","28-Sep-2007"
"GMDCLTD","Gujarat Mineral Development Corporation Limited","EQ","Dividend-100%","2","14-Sep-2007","-","18-Sep-2007","29-Sep-2007"
"FIRSTLEASE","First Leasing Company of India Limited","EQ","Agm/Dividend-22.50%","10","14-Sep-2007","-","18-Sep-2007","24-Sep-2007"
"LUMAXTECH","Lumax Auto Technologies Limited","EQ","Agm/Dividend-15%","2","14-Sep-2007","-","18-Sep-2007","24-Sep-2007"
"INDIACEM","The India Cements Limited","EQ","Agm/Dividend-10%","10","14-Sep-2007","-","18-Sep-2007","24-Sep-2007"
"ASIANHOTEL","Asian Hotels Limited","EQ","Agm/Final Dividend-20%","10","14-Sep-2007","-","18-Sep-2007","21-Sep-2007"
"NISSAN","Nissan Copper Limited","EQ","Agm/Dividend-5%","1","14-Sep-2007","-","18-Sep-2007","20-Sep-2007"
"PRAENG","Prajay Engineers Syndicate Limited","EQ","Agm/Dividend-25%         Purpose Revised","10","14-Sep-2007","-","18-Sep-2007","26-Sep-2007"
"KOHINOOR","Kohinoor Foods Limited","EQ","Agm/Dividend-10%","10","14-Sep-2007","-","18-Sep-2007","21-Sep-2007"
"NATIONALUM","National Aluminium Company Limited","EQ","Agm/Final Dividend-25%","5","14-Sep-2007","-","18-Sep-2007","21-Sep-2007"
"THEMISMED","Themis Medicare Limited","EQ","Agm/Dividend-20%","1","14-Sep-2007","-","18-Sep-2007","22-Sep-2007"
"RAJESHEXPO","Rajesh Exports Limited","EQ","Agm/Dividend-100%","1","14-Sep-2007","-","18-Sep-2007","22-Sep-2007"
"ASIANELEC","Asian Electronics Limited","EQ","Agm/Dividend-45%","5","14-Sep-2007","-","18-Sep-2007","27-Sep-2007"
"ALOKTEXT","Alok Industries Limited","EQ","Agm/Dividend-14%","10","14-Sep-2007","-","18-Sep-2007","25-Sep-2007"
"CHETTINAD","Chettinad Cement Corporation Limited","EQ","Agm/Dividend-75%","10","14-Sep-2007","-","18-Sep-2007","25-Sep-2007"
"SPLIL","SPL Industries Limited","EQ","Agm/Dividend-10%","10","14-Sep-2007","-","18-Sep-2007","28-Sep-2007"
"MUNJALAU","Munjal Auto Industries Limited","EQ","Agm/Dividend-50%","2","17-Sep-2007","-","19-Sep-2007","22-Sep-2007"
"INDUSFILA","Indus Fila Limited","EQ","Dividend-Re.1.50 Per Sh","10","17-Sep-2007","-","19-Sep-2007","28-Sep-2007"
"KCPSUGIND","KCP Sugar and Industries Corporation Limited","EQ","Dividend-50%","1","17-Sep-2007","-","19-Sep-2007","27-Sep-2007"
"RADICO","Radico Khaitan Limited","EQ","Agm/Dividend-25%","2","17-Sep-2007","-","19-Sep-2007","26-Sep-2007"
"JINDRILL","Jindal Drilling And Industries Limited","EQ","Agm/Dividend-5%","5","17-Sep-2007","-","19-Sep-2007","21-Sep-2007"
"RAJTV","Raj Television Network Limited","EQ","Agm/Final Dividend-10%","5","17-Sep-2007","-","19-Sep-2007","28-Sep-2007"
"NCLIND","NCL Industries Limited","EQ","Agm/Dividend-20%","10","17-Sep-2007","-","19-Sep-2007","26-Sep-2007"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ","Agm/Dividend-60%","2","18-Sep-2007","-","20-Sep-2007","29-Sep-2007"
"ELAND","E-Land Apparel Limited","EQ","Agm/Dividend-10%","10","18-Sep-2007","-","20-Sep-2007","26-Sep-2007"
"MIRZAINT","Mirza International Limited","EQ","Agm/Dividend-25%","2","18-Sep-2007","-","20-Sep-2007","27-Sep-2007"
"UNIPLY","Uniply Industries Limited","EQ","Dividend-7.5%","2","18-Sep-2007","-","20-Sep-2007","27-Sep-2007"
"HBLPOWER","HBL Power Systems Limited","EQ","Agm/Dividend-15%","1","18-Sep-2007","-","20-Sep-2007","26-Sep-2007"
"WEIZMANIND","Weizmann Limited","EQ","Agm/Dividend-5%          Purpose Revised","10","18-Sep-2007","-","20-Sep-2007","24-Sep-2007"
"VENUSREM","Venus Remedies Limited","EQ","Agm/Dividend-30%","10","18-Sep-2007","-","20-Sep-2007","24-Sep-2007"
"SUPPETRO","Supreme Petrochem Limited","EQ","Agm/Dividend-10%         Bc End Date Revised","10","18-Sep-2007","-","20-Sep-2007","04-Oct-2007"
"ANSALHSG","Ansal Housing Limited","EQ","Final Dividend-18%","10","18-Sep-2007","-","20-Sep-2007","27-Sep-2007"
"OPTOCIRCUI","Opto Circuits (India) Limited","EQ","Agm/Dividend--50%","10","18-Sep-2007","-","20-Sep-2007","25-Sep-2007"
"EASUNREYRL","Easun Reyrolle Limited","EQ","Agm/Dividend-100%","2","18-Sep-2007","-","20-Sep-2007","28-Sep-2007"
"NECLIFE","Nectar Lifesciences Limited","EQ","Agm/Final Dividend-20%","1","18-Sep-2007","-","20-Sep-2007","28-Sep-2007"
"DLF","DLF Limited","EQ","Agm/Dividend-100%","2","18-Sep-2007","-","20-Sep-2007","29-Sep-2007"
"SRIADIKARI","Sri Adhikari Brothers Television Network Limited","EQ","Agm/Dividend-6%","2","18-Sep-2007","-","20-Sep-2007","27-Sep-2007"
"LOKESHMACH","Lokesh Machines Limited","EQ","Agm/Final Dividend-10%","10","18-Sep-2007","-","20-Sep-2007","27-Sep-2007"
"MURUDCERA","Murudeshwar Ceramics Limited","EQ","Agm/Dividend-20%","10","18-Sep-2007","-","20-Sep-2007","28-Sep-2007"
"TTL","T T Limited","EQ","Agm/Final Dividend-10%","10","18-Sep-2007","-","20-Sep-2007","26-Sep-2007"
"ELDERPHARM","Elder Pharmaceuticals Limited","EQ","Agm/Dividend-25%","10","18-Sep-2007","-","20-Sep-2007","27-Sep-2007"
"HEG","HEG Limited","EQ","Agm/Dividend-50%","10","18-Sep-2007","-","20-Sep-2007","29-Sep-2007"
"TALBROAUTO","Talbros Automotive Components Limited","EQ","Agm/Dividend-20%","2","19-Sep-2007","-","21-Sep-2007","26-Sep-2007"
"GANGOTRI","Gangotri Textiles Limited","EQ","Agm/Dividend-10%","5","19-Sep-2007","-","21-Sep-2007","29-Sep-2007"
"ZODJRDMKJ","Zodiac JRD- MKJ Limited","EQ","Agm/Dividend-5%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"INOXLEISUR","INOX Leisure Limited","EQ","Agm/Final Dividend-10%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"NAHARSPING","Nahar Spinning Mills Limited","EQ","Dividend-50%","5","19-Sep-2007","-","21-Sep-2007","29-Sep-2007"
"BHAGYNAGAR","Bhagyanagar India Limited","EQ","Agm/Dividend-30%","2","19-Sep-2007","-","21-Sep-2007","27-Sep-2007"
"ROHITFERRO","Rohit Ferro-Tech Limited","EQ","Agm/Dividend-10%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"RAJRAYON","Raj Rayon Industries Limited","EQ","Agm/Dividend-5%","1","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"ZENITHCOMP","Zenith Computers Limited","EQ","Agm/Dividend-15%","10","19-Sep-2007","-","21-Sep-2007","29-Sep-2007"
"GUJAPOLLO","Gujarat Apollo Industries Limited","EQ","Agm/Dividend-20%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"MTNL","Mahanagar Telephone Nigam Limited","EQ","Agm/Dividend-10%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"AURIONPRO","Aurionpro Solutions Limited","EQ","Agm/Dividend-15%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"BILPOWER","Bilpower  Limited","EQ","Agm/Dividend-5%","10","19-Sep-2007","-","21-Sep-2007","21-Sep-2007"
"STCINDIA","The State Trading Corporation of India Limited","EQ","Agm/Final Dividend-40%","10","19-Sep-2007","-","21-Sep-2007","26-Sep-2007"
"PBAINFRA","PBA Infrastructure Limited","EQ","Agm/Dividend-20%","10","19-Sep-2007","-","21-Sep-2007","27-Sep-2007"
"TRICOM","Tricom India Limited","EQ","Agm/Dividend-21%","2","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"VIKASHMET","Vikash Metal & Power Limited","EQ","Agm/Dividend-5%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"AJANTPHARM","Ajanta Pharma Limited","EQ","Agm/Dividend-20%","2","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"SURANAT&P","Surana Telecom and Power Limited","EQ","Agm/Dividend-20%","1","19-Sep-2007","-","21-Sep-2007","27-Sep-2007"
"CAROLINFO","Carol Info Services Limited","EQ","Agm/Dividend-20%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"DYNAMATECH","Dynamatic Technologies Limited","EQ","Agm/Final Dividend-30%","10","19-Sep-2007","-","21-Sep-2007","28-Sep-2007"
"AARVEEDEN","Aarvee Denims & Exports Limited","EQ","Agm/Final Dividend-5%","10","20-Sep-2007","-","22-Sep-2007","29-Sep-2007"
"WINSOMYARN","Winsome Yarns Limited","EQ","Agm/Dividend-6%","1","20-Sep-2007","-","24-Sep-2007","28-Sep-2007"
"SANGAMIND","Sangam (India) Limited","EQ","Agm/Dividend-10%","10","20-Sep-2007","-","22-Sep-2007","29-Sep-2007"
"ATLANTAA","ATLANTAA LIMITED","EQ","Agm/Dividend-10%","2","20-Sep-2007","-","24-Sep-2007","28-Sep-2007"
"ANGIND","ANG Industries Limited","EQ","Agm/Final Dividend-20%   Purpose Revised","10","20-Sep-2007","-","24-Sep-2007","28-Sep-2007"
"WELENT","Welspun Enterprises Limited","EQ","Agm/Final Dividend-10%","10","20-Sep-2007","-","24-Sep-2007","29-Sep-2007"
"NAHARINDUS","Nahar Industrial Enterprises Limited","EQ","Agm/Dividend-10%","10","20-Sep-2007","-","22-Sep-2007","29-Sep-2007"
"SANWARIA","Sanwaria Consumer Limited","EQ","Agm/Dividend-20%         Purpose Revised","1","20-Sep-2007","-","22-Sep-2007","29-Sep-2007"
"KALINDEE","Kalindee Rail Nirman (Engineers) Limited","EQ","Agm/Dividend-10%","10","20-Sep-2007","-","24-Sep-2007","26-Sep-2007"
"OLECTRA","Olectra Greentech Limited","EQ","Agm/Dividend-10%","4","20-Sep-2007","-","22-Sep-2007","28-Sep-2007"
"GUJNRECOKE","Gujarat NRE Coke Limited","EQ","Agm/Final Dividend-15%","10","20-Sep-2007","-","24-Sep-2007","28-Sep-2007"
"RUBYMILLS","The Ruby Mills Limited","EQ","Agm/Dividend-30%","5","20-Sep-2007","-","22-Sep-2007","27-Sep-2007"
"RUCHISOYA","Ruchi Soya Industries Limited","EQ","Agm/Dividend-24%","2","20-Sep-2007","-","22-Sep-2007","29-Sep-2007"
"VAIBHAVGBL","Vaibhav Global Limited","EQ","Agm/Dividend-5%","2","20-Sep-2007","-","24-Sep-2007","27-Sep-2007"
"MICROTECH","Micro Technologies (India) Limited","EQ","Agm/Dividend-20%","10","20-Sep-2007","-","22-Sep-2007","29-Sep-2007"
"SARLAPOLY","Sarla Performance Fibers Limited","EQ","Agm/Dividend-30%","1","20-Sep-2007","-","24-Sep-2007","28-Sep-2007"
"RUCHINFRA","Ruchi Infrastructure Limited","EQ","Agm/Dividend-10%","1","20-Sep-2007","-","22-Sep-2007","29-Sep-2007"
"EMAMILTD","Emami Limited","EQ","Agm/Final Dividend-50%","1","20-Sep-2007","-","22-Sep-2007","25-Sep-2007"
"NOVOPANIND","Novopan Industries Limited","EQ","Agm/Dividend-22%","10","20-Sep-2007","-","24-Sep-2007","27-Sep-2007"
"PRITHVI","Prithvi Information Solutions Limited","EQ","Agm/Final Dividend-10%","10","20-Sep-2007","-","24-Sep-2007","29-Sep-2007"
"PANACEABIO","Panacea Biotec Limited","EQ","Agm/Dividend-100%","1","21-Sep-2007","-","25-Sep-2007","29-Sep-2007"
"INDSWFTLTD","Ind-Swift Limited","EQ","Agm/Dividend-20%","2","21-Sep-2007","-","25-Sep-2007","29-Sep-2007"
"63MOONS","63 moons technologies limited","EQ","Agm/Final Dividend-100%","2","21-Sep-2007","-","25-Sep-2007","28-Sep-2007"
"TULIP","Tulip Telecom Limited","EQ","Agm/Final Dividend-20%","2","21-Sep-2007","-","25-Sep-2007","29-Sep-2007"
"JAIBALAJI","Jai Balaji Industries Limited","EQ","Agm/Dividend-8.5%","10","21-Sep-2007","-","25-Sep-2007","27-Sep-2007"
"DSKULKARNI","DS Kulkarni Developers Limited","EQ","Agm/Dividend-20%","10","21-Sep-2007","-","25-Sep-2007","29-Sep-2007"
"SMSPHARMA","SMS Pharmaceuticals Limited","EQ","Agm/Dividend-20%","1","21-Sep-2007","-","25-Sep-2007","28-Sep-2007"
"SUVEN","Suven Life Sciences Limited","EQ","Agm/Dividend-25%","1","21-Sep-2007","-","25-Sep-2007","27-Sep-2007"
"INDSWFTLAB","Ind-Swift Laboratories Limited","EQ","Agm/Dividend-10%","10","21-Sep-2007","-","25-Sep-2007","28-Sep-2007"
"MAHSEAMLES","Maharashtra Seamless Limited","EQ","Agm/Final Dividend-30%","5","21-Sep-2007","-","25-Sep-2007","28-Sep-2007"
"PANORAMUNI","Panoramic Universal Limited","EQ","Agm/Dividend-20%","5","21-Sep-2007","-","25-Sep-2007","29-Sep-2007"
"ARL","Arvind Remedies Limited","EQ","Agm/Dividend-5%","1","21-Sep-2007","-","25-Sep-2007","28-Sep-2007"
"GENUSPOWER","Genus Power Infrastructures Limited","EQ","Agm/Final Dividend-15%","1","21-Sep-2007","-","25-Sep-2007","29-Sep-2007"
"PIONEEREMB","Pioneer Embroideries Limited","EQ","Agm/Dividend-15%","10","24-Sep-2007","-","26-Sep-2007","29-Sep-2007"
"KGL","Karuturi Global Limited","EQ","Agm/Dividend-10%","1","24-Sep-2007","-","26-Sep-2007","28-Sep-2007"
"RAJVIR","Rajvir Industries Limited","EQ","Agm/Dividend-40%","10","24-Sep-2007","-","26-Sep-2007","29-Sep-2007"
"TODAYS","Todays Writing Instruments Limited","EQ","Agm/Dividend-5%","10","24-Sep-2007","-","26-Sep-2007","29-Sep-2007"
"ALPSINDUS","Alps Industries Limited","EQ","Agm/Dividend-7.50%","10","24-Sep-2007","-","26-Sep-2007","27-Sep-2007"
"SPMLINFRA","SPML Infra Limited","EQ","Agm/Dividend-50%","2","25-Sep-2007","-","27-Sep-2007","28-Sep-2007"
"KAKATCEM","Kakatiya Cement Sugar & Industries Limited","EQ","Agm/Dividend-24%","10","25-Sep-2007","-","27-Sep-2007","29-Sep-2007"
"JINDALPOLY","Jindal Poly Films Limited","EQ","Agm/Dividend-20%","10","25-Sep-2007","-","27-Sep-2007","29-Sep-2007"
"ICSA","ICSA (India) Limited","EQ","Agm/Dividend-38%","2","25-Sep-2007","-","27-Sep-2007","28-Sep-2007"
"LEEL","LEEL Electricals Limited","EQ","Agm/Dividend-20%","10","25-Sep-2007","-","27-Sep-2007","29-Sep-2007"
"21STCENMGM","21st Century Management Services Limited","EQ","Agm/Dividend-9%","10","25-Sep-2007","-","27-Sep-2007","29-Sep-2007"
"SUPREMEIND","Supreme Industries Limited","EQ","Dividend-50%","2","01-Oct-2007","-","04-Oct-2007","10-Oct-2007"
"ACLGATI","Allcargo Gati Limited","EQ","Agm/Dividend-40%","2","09-Oct-2007","-","11-Oct-2007","13-Oct-2007"
"RELMEDIA","Reliance MediaWorks Limited","EQ","Agm/Dividend-50%","5","19-Oct-2007","-","23-Oct-2007","25-Oct-2007"
"GDL","Gateway Distriparks Limited","EQ","Interim Dividend-15%     Purpose Revised","10","25-Oct-2007","26-Oct-2007","-","-"
"PHOENIXLTD","The Phoenix Mills Limited","EQ","Agm/Dividend-30%","2","25-Oct-2007","-","29-Oct-2007","05-Nov-2007"
"NAVNETEDUL","Navneet Education Limited","EQ","Interim Dividend - 80%   Purpose Revised","2","29-Oct-2007","30-Oct-2007","-","-"
"DABUR","Dabur India Limited","EQ","Interim Dividend - 75%   Purpose Revised","1","29-Oct-2007","30-Oct-2007","-","-"
"MARICO","Marico Limited","EQ","2nd Interim Dividend-15% Purpose Revised","1","29-Oct-2007","30-Oct-2007","-","-"
"PATELENG","Patel Engineering Limited","EQ","Interim Dividend-130%","1","29-Oct-2007","30-Oct-2007","-","-"
"ASHCO","Ashco Niulab Industries Limited","EQ","Interim Dividend-10%","1","30-Oct-2007","31-Oct-2007","-","-"
"HDIL","Housing Development and Infrastructure Limited","EQ","Interim Dividend","10","31-Oct-2007","01-Nov-2007","-","-"
"SOLARINDS","Solar Industries India Limited","EQ","Interim Dividend-15%","2","01-Nov-2007","02-Nov-2007","-","-"
"CGPOWER","CG Power and Industrial Solutions Limited","EQ","Interim Dividend-20%     Purpose Revised","2","02-Nov-2007","05-Nov-2007","-","-"
"GARDENSILK","Garden Silk Mills Limited","EQ","Agm/Dividend-15%","10","02-Nov-2007","-","06-Nov-2007","13-Nov-2007"
"DLF","DLF Limited","EQ","Interim Dividend-100%    Purpose Revised","2","05-Nov-2007","06-Nov-2007","-","-"
"KKCL","Kewal Kiran Clothing Limited","EQ","Interim Dividend-20%","10","05-Nov-2007","06-Nov-2007","-","-"
"IPCALAB","IPCA Laboratories Limited","EQ","Interim Dividend-35%     Purpose Revised","1","06-Nov-2007","07-Nov-2007","-","-"
"KCP","KCP Limited","EQ","2nd Interim Dividend-25% Purpose Revised","1","07-Nov-2007","09-Nov-2007","-","-"
"IGPL","IG Petrochemicals Limited","EQ","Interim Dividend-5%","10","07-Nov-2007","08-Nov-2007","-","-"
"ATLASCYCLE","Atlas Cycles (Haryana) Limited","EQ","Agm/Dividend-45%","5","07-Nov-2007","-","09-Nov-2007","16-Nov-2007"
"GLENMARK","Glenmark Pharmaceuticals Limited","EQ","Interim Dividend-70%     Purpose Revised","1","07-Nov-2007","08-Nov-2007","-","-"
"MRF","MRF Limited","EQ","2nd Interim Dividend-30%","10","07-Nov-2007","09-Nov-2007","-","-"
"HINDZINC","Hindustan Zinc Limited","EQ","Interim Dividend-25%","2","08-Nov-2007","12-Nov-2007","-","-"
"TNPL","Tamil Nadu Newsprint & Papers Limited","EQ","Interim Dividend-20%","10","12-Nov-2007","13-Nov-2007","-","-"
"ALFALAVAL","Alfa Laval (India) Limited","EQ","Interim Dividend-100%","10","13-Nov-2007","14-Nov-2007","-","-"
"SAGCEM","Sagar Cements Limited","EQ","Interim Dividend-15%     Rd Revised","2","15-Nov-2007","17-Nov-2007","-","-"
"ELGIEQUIP","Elgi Equipments Limited","EQ","Interim Dividend-60%     Purpose Revised","1","15-Nov-2007","16-Nov-2007","-","-"
"GARFIBRES","Garware Technical Fibres Limited","EQ","Dividend-Rs.2.50 Per Sh","10","15-Nov-2007","-","17-Nov-2007","23-Nov-2007"
"63MOONS","63 moons technologies limited","EQ","2nd Interim Dividend-350%","2","15-Nov-2007","16-Nov-2007","-","-"
"UNITDSPR","United Spirits Limited","EQ","Agm/Final Dividend-10%","2","20-Nov-2007","-","22-Nov-2007","28-Nov-2007"
"SB&TINTL","SB&T International Limited","EQ","Agm/Final Dividend-5%","10","21-Nov-2007","-","23-Nov-2007","30-Nov-2007"
"BILT","Ballarpur Industries Limited","EQ","Agm/Final Dividend-15%","10","21-Nov-2007","-","23-Nov-2007","04-Dec-2007"
"PRIMESECU","Prime Securities Limited","EQ","Interim Dividend-30%","5","22-Nov-2007","23-Nov-2007","-","-"
"JKPAPER","JK Paper Limited","EQ","Agm/Dividend-22.5%","10","29-Nov-2007","-","03-Dec-2007","12-Dec-2007"
"NITCO","Nitco Limited","EQ","Agm/Dividend-Rs.2 Per Sh","10","03-Dec-2007","-","05-Dec-2007","11-Dec-2007"
"SHRIRAMCIT","Shriram City Union Finance Limited","EQ","Interim Dividend-10%","10","06-Dec-2007","07-Dec-2007","-","-"
"SAKHTISUG","Sakthi Sugars Limited","EQ","Agm/Dividend-15%","10","06-Dec-2007","-","08-Dec-2007","19-Dec-2007"
"FIEMIND","Fiem Industries Limited","EQ","Agm/Dividend-25%","10","07-Dec-2007","-","11-Dec-2007","17-Dec-2007"
"INDOCO","Indoco Remedies Limited","EQ","Agm/Dividend-65%","2","13-Dec-2007","-","15-Dec-2007","22-Dec-2007"
"TRIVENI","Triveni Engineering & Industries Limited","EQ","Final Dividend-10%","1","14-Dec-2007","-","18-Dec-2007","20-Dec-2007"
"MIC","MIC Electronics Limited","EQ","Agm/Dividend - 20%","2","14-Dec-2007","-","18-Dec-2007","22-Dec-2007"
"SHRIRAMFIN","Shriram Finance Limited","EQ","Int Dividend-Re.1 Per Sh","10","17-Dec-2007","18-Dec-2007","-","-"
"ELECTCAST","Electrosteel Castings Limited","EQ","Interim Dividend - 100%","1","18-Dec-2007","19-Dec-2007","-","-"
"SPSL","Shree Precoated Steels Limited","EQ","Agm/Dividend-11%","10","19-Dec-2007","-","22-Dec-2007","28-Dec-2007"
"CANDC","C & C Constructions Limited","EQ","Agm/Dividend - 25%","10","19-Dec-2007","-","22-Dec-2007","27-Dec-2007"
"BANARISUG","Bannari Amman Sugars Limited","EQ","Agm/Dividend - 70%","10","19-Dec-2007","-","22-Dec-2007","29-Dec-2007"
