,symbol,companyName,industry,isFNOSec,isETFSec,isDelisted,isin,index
2550,IPL,India Pesticides Limited,Pesticides & Agrochemicals,False,False,False,INE0D6701023,NIFTY TOTAL MARKET
2551,MARICO,Marico Limited,Edible Oil,True,False,False,INE196A01026,NIFTY TOTAL MARKET
2552,JSWINFRA,JSW Infrastructure Limited,Port & Port services,False,False,False,INE880J01026,NIFTY TOTAL MARKET
2553,POLYCAB,Polycab India Limited,Cables - Electricals,True,False,False,INE455K01017,NIFTY TOTAL MARKET
2554,HATHWAY,Hathway Cable & Datacom Limited,TV Broadcasting & Software Production,False,False,False,INE982F01036,NIFTY TOTAL MARKET
2555,DELHIVERY,Delhivery Limited,Logistics Solution Provider,False,False,False,INE148O01028,NIFTY TOTAL MARKET
2556,CGPOWER,CG Power and Industrial Solutions Limited,Heavy Electrical Equipment,False,False,False,INE067A01029,NIFTY TOTAL MARKET
2557,TVSSCS,TVS Supply Chain Solutions Limited,Logistics Solution Provider,False,False,False,INE395N01027,NIFTY TOTAL MARKET
2558,IIFLSEC,IIFL Securities Limited,Stockbroking & Allied,False,False,False,INE489L01022,NIFTY TOTAL MARKET
2559,HERITGFOOD,Heritage Foods Limited,Dairy Products,False,False,False,INE978A01027,NIFTY TOTAL MARKET
2560,BLUEJET,Blue Jet Healthcare Limited,Pharmaceuticals,False,False,False,INE0KBH01020,NIFTY TOTAL MARKET
2561,DIVISLAB,Divi's Laboratories Limited,Pharmaceuticals,True,False,False,INE361B01024,NIFTY TOTAL MARKET
2562,INDUSTOWER,Indus Towers Limited,Telecom - Infrastructure,True,False,False,INE121J01017,NIFTY TOTAL MARKET
2563,EVEREADY,Eveready Industries India Limited,Household Products,False,False,False,INE128A01029,NIFTY TOTAL MARKET
2564,HONASA,Honasa Consumer Limited,Personal Care,False,False,False,INE0J5401028,NIFTY TOTAL MARKET
2565,KNRCON,KNR Constructions Limited,Civil Construction,False,False,False,INE634I01029,NIFTY TOTAL MARKET
2566,FIEMIND,Fiem Industries Limited,Auto Components & Equipments,False,False,False,INE737H01014,NIFTY TOTAL MARKET
2567,OFSS,Oracle Financial Services Software Limited,Software Products,True,False,False,INE881D01027,NIFTY TOTAL MARKET
2568,RAIN,Rain Industries Limited,Petrochemicals,False,False,False,INE855B01025,NIFTY TOTAL MARKET
2569,INDIGO,InterGlobe Aviation Limited,Airline,True,False,False,INE646L01027,NIFTY TOTAL MARKET
2570,DALBHARAT,Dalmia Bharat Limited,Cement & Cement Products,True,False,False,INE00R701025,NIFTY TOTAL MARKET
2571,DREAMFOLKS,Dreamfolks Services Limited,Airport & Airport services,False,False,False,INE0JS101016,NIFTY TOTAL MARKET
2572,SBCL,Shivalik Bimetal Controls Limited,Iron & Steel Products,False,False,False,INE386D01027,NIFTY TOTAL MARKET
2573,SUNTECK,Sunteck Realty Limited,Residential Commercial Projects,False,False,False,INE805D01034,NIFTY TOTAL MARKET
2574,UBL,United Breweries Limited,Breweries & Distilleries,True,False,False,INE686F01025,NIFTY TOTAL MARKET
2575,IDBI,IDBI Bank Limited,Private Sector Bank,False,False,False,INE008A08093,NIFTY TOTAL MARKET
2576,SUDARSCHEM,Sudarshan Chemical Industries Limited,Dyes And Pigments,False,False,False,INE659A01023,NIFTY TOTAL MARKET
2577,CONCOR,Container Corporation of India Limited,Logistics Solution Provider,True,False,False,INE111A01025,NIFTY TOTAL MARKET
2578,KOLTEPATIL,Kolte - Patil Developers Limited,Residential Commercial Projects,False,False,False,INE094I01018,NIFTY TOTAL MARKET
2579,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,Pharmaceuticals,False,False,False,INE572A01036,NIFTY TOTAL MARKET
2580,GABRIEL,Gabriel India Limited,Auto Components & Equipments,False,False,False,INE524A01029,NIFTY TOTAL MARKET
2581,EMBDL,Equinox India Developments Limited,Residential Commercial Projects,False,False,False,INE069I01010,NIFTY TOTAL MARKET
2582,STLTECH,Sterlite Technologies Limited,Telecom - Equipment & Accessories,False,False,False,INE089C01029,NIFTY TOTAL MARKET
2583,MUTHOOTMF,Muthoot Microfin Limited,Microfinance Institutions,False,False,False,INE046W01019,NIFTY TOTAL MARKET
2584,AWL,Adani Wilmar Limited,Edible Oil,False,False,False,INE699H01024,NIFTY TOTAL MARKET
2585,CENTURYTEX,Century Textiles & Industries Limited,Paper & Paper Products,False,False,False,INE055A01016,NIFTY TOTAL MARKET
2586,WSTCSTPAPR,West Coast Paper Mills Limited,Paper & Paper Products,False,False,False,INE976A01021,NIFTY TOTAL MARKET
2587,TRIDENT,Trident Limited,Other Textile Products,False,False,False,INE064C01022,NIFTY TOTAL MARKET
2588,INDIGOPNTS,Indigo Paints Limited,Paints,False,False,False,INE09VQ01012,NIFTY TOTAL MARKET
2589,BATAINDIA,Bata India Limited,Footwear,True,False,False,INE176A01028,NIFTY TOTAL MARKET
2590,VOLTAS,Voltas Limited,Household Appliances,True,False,False,INE226A01021,NIFTY TOTAL MARKET
2591,PEL,Piramal Enterprises Limited,Non Banking Financial Company (NBFC),True,False,False,INE140A08SY3,NIFTY TOTAL MARKET
2592,QUESS,Quess Corp Limited,Diversified Commercial Services,False,False,False,INE615P01015,NIFTY TOTAL MARKET
2593,CLEAN,Clean Science and Technology Limited,Specialty Chemicals,False,False,False,INE227W01023,NIFTY TOTAL MARKET
2594,GREENPANEL,Greenpanel Industries Limited,Plywood Boards/ Laminates,False,False,False,INE08ZM01014,NIFTY TOTAL MARKET
2595,GMRINFRA,GMR Airports Infrastructure Limited,Airport & Airport services,True,False,False,INE776C01039,NIFTY TOTAL MARKET
2596,LTF,L&T Finance Limited,Investment Company,True,False,False,INE498L01015,NIFTY TOTAL MARKET
2597,VINATIORGA,Vinati Organics Limited,Specialty Chemicals,False,False,False,INE410B01037,NIFTY TOTAL MARKET
2598,CRAFTSMAN,Craftsman Automation Limited,Auto Components & Equipments,False,False,False,INE00LO01017,NIFTY TOTAL MARKET
2599,SJVN,SJVN Limited,Power Generation,False,False,False,INE002L01015,NIFTY TOTAL MARKET
2600,ADANIPOWER,Adani Power Limited,Integrated Power Utilities,False,False,False,INE814H01011,NIFTY TOTAL MARKET
2601,DCBBANK,DCB Bank Limited,Private Sector Bank,False,False,False,INE503A01015,NIFTY TOTAL MARKET
2602,BAJAJ-AUTO,Bajaj Auto Limited,2/3 Wheelers,True,False,False,INE917I01010,NIFTY TOTAL MARKET
2603,AETHER,Aether Industries Limited,Specialty Chemicals,False,False,False,INE0BWX01014,NIFTY TOTAL MARKET
2604,SUVENPHAR,Suven Pharmaceuticals Limited,Pharmaceuticals,False,False,False,INE03QK01018,NIFTY TOTAL MARKET
2605,DEN,Den Networks Limited,TV Broadcasting & Software Production,False,False,False,INE947J01015,NIFTY TOTAL MARKET
2606,TECHNOE,Techno Electric & Engineering Company Limited,Civil Construction,False,False,False,INE285K01026,NIFTY TOTAL MARKET
2607,COALINDIA,Coal India Limited,Coal,True,False,False,INE522F01014,NIFTY TOTAL MARKET
2608,SPARC,Sun Pharma Advanced Research Company Limited,Pharmaceuticals,False,False,False,IN9232I01012,NIFTY TOTAL MARKET
2609,GREAVESCOT,Greaves Cotton Limited,Compressors Pumps & Diesel Engines,False,False,False,INE224A01026,NIFTY TOTAL MARKET
2610,MEDPLUS,Medplus Health Services Limited,Pharmacy Retail,False,False,False,INE804L01022,NIFTY TOTAL MARKET
2611,LAURUSLABS,Laurus Labs Limited,Pharmaceuticals,True,False,False,INE947Q01028,NIFTY TOTAL MARKET
2612,DEVYANI,Devyani International Limited,Restaurants,False,False,False,INE872J01023,NIFTY TOTAL MARKET
2613,KANSAINER,Kansai Nerolac Paints Limited,Paints,False,False,False,INE531A01024,NIFTY TOTAL MARKET
2614,ORISSAMINE,The Orissa Minerals Development Company Limited,Industrial Minerals,False,False,False,INE725E01024,NIFTY TOTAL MARKET
2615,AMBER,Amber Enterprises India Limited,Household Appliances,False,False,False,INE371P01015,NIFTY TOTAL MARKET
2616,AJANTPHARM,Ajanta Pharma Limited,Pharmaceuticals,False,False,False,INE031B01049,NIFTY TOTAL MARKET
2617,NETWORK18,Network18 Media & Investments Limited,Media & Entertainment,False,False,False,INE870H01013,NIFTY TOTAL MARKET
2618,LUPIN,Lupin Limited,Pharmaceuticals,True,False,False,INE326A01037,NIFTY TOTAL MARKET
2619,TIIL,Technocraft Industries (India) Limited,Iron & Steel Products,False,False,False,INE545H01011,NIFTY TOTAL MARKET
2620,ELECON,Elecon Engineering Company Limited,Industrial Products,False,False,False,INE205B01031,NIFTY TOTAL MARKET
2621,KPRMILL,K.P.R. Mill Limited,Other Textile Products,False,False,False,INE930H01031,NIFTY TOTAL MARKET
2622,HEMIPROP,Hemisphere Properties India Limited,Diversified Commercial Services,False,False,False,INE0AJG01018,NIFTY TOTAL MARKET
2623,REDTAPE,Redtape Limited,Footwear,False,False,False,INE0LXT01019,NIFTY TOTAL MARKET
2624,APLLTD,Alembic Pharmaceuticals Limited,Pharmaceuticals,False,False,False,INE901L01018,NIFTY TOTAL MARKET
2625,ACI,Archean Chemical Industries Limited,Specialty Chemicals,False,False,False,INE128X01021,NIFTY TOTAL MARKET
2626,GICRE,General Insurance Corporation of India,General Insurance,False,False,False,INE481Y01014,NIFTY TOTAL MARKET
2627,MAHABANK,Bank of Maharashtra,Public Sector Bank,False,False,False,INE457A01014,NIFTY TOTAL MARKET
2628,JKTYRE,JK Tyre & Industries Limited,Tyres & Rubber Products,False,False,False,INE573A01042,NIFTY TOTAL MARKET
2629,CHENNPETRO,Chennai Petroleum Corporation Limited,Refineries & Marketing,False,False,False,INE178A01016,NIFTY TOTAL MARKET
2630,HGINFRA,H.G. Infra Engineering Limited,Civil Construction,False,False,False,INE926X01010,NIFTY TOTAL MARKET
2631,CASTROLIND,Castrol India Limited,Lubricants,False,False,False,INE172A01027,NIFTY TOTAL MARKET
2632,CMSINFO,CMS Info Systems Limited,Diversified Commercial Services,False,False,False,INE925R01014,NIFTY TOTAL MARKET
2633,WOCKPHARMA,Wockhardt Limited,Pharmaceuticals,False,False,False,INE049B01025,NIFTY TOTAL MARKET
2634,CIEINDIA,CIE Automotive India Limited,Auto Components & Equipments,False,False,False,INE536H01010,NIFTY TOTAL MARKET
2635,LLOYDSME,Lloyds Metals And Energy Limited,Sponge Iron,False,False,False,INE281B01032,NIFTY TOTAL MARKET
2636,STAR,Strides Pharma Science Limited,Pharmaceuticals,False,False,False,INE939A01011,NIFTY TOTAL MARKET
2637,UCOBANK,UCO Bank,Public Sector Bank,False,False,False,INE691A01018,NIFTY TOTAL MARKET
2638,LEMONTREE,Lemon Tree Hotels Limited,Hotels & Resorts,False,False,False,INE970X01018,NIFTY TOTAL MARKET
2639,MEDANTA,Global Health Limited,Hospital,False,False,False,INE474Q01031,NIFTY TOTAL MARKET
2640,NOCIL,NOCIL Limited,Specialty Chemicals,False,False,False,INE163A01018,NIFTY TOTAL MARKET
2641,GUJALKALI,Gujarat Alkalies and Chemicals Limited,Commodity Chemicals,False,False,False,INE186A01019,NIFTY TOTAL MARKET
2642,PGHL,Procter & Gamble Health Limited,Pharmaceuticals,False,False,False,INE199A01012,NIFTY TOTAL MARKET
2643,DYNAMATECH,Dynamatic Technologies Limited,Industrial Products,False,False,False,INE221B01012,NIFTY TOTAL MARKET
2644,JIOFIN,Jio Financial Services Limited,Non Banking Financial Company (NBFC),False,False,False,INE758E01017,NIFTY TOTAL MARKET
2645,CENTRALBK,Central Bank of India,Public Sector Bank,False,False,False,INE483A01010,NIFTY TOTAL MARKET
2646,KEC,KEC International Limited,Civil Construction,False,False,False,INE389H01022,NIFTY TOTAL MARKET
2647,KEI,KEI Industries Limited,Cables - Electricals,False,False,False,INE878B01027,NIFTY TOTAL MARKET
2648,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Hospital,True,False,False,INE437A01024,NIFTY TOTAL MARKET
2649,FDC,FDC Limited,Pharmaceuticals,False,False,False,INE258B01022,NIFTY TOTAL MARKET
2650,IRCTC,Indian Railway Catering And Tourism Corporation Limited,Tour Travel Related Services,True,False,False,INE335Y01020,NIFTY TOTAL MARKET
2651,NEOGEN,Neogen Chemicals Limited,Specialty Chemicals,False,False,False,INE136S01016,NIFTY TOTAL MARKET
2652,TEXRAIL,Texmaco Rail & Engineering Limited,Industrial Products,False,False,False,INE621L01012,NIFTY TOTAL MARKET
2653,BANCOINDIA,Banco Products (I) Limited,Auto Components & Equipments,False,False,False,INE213C01025,NIFTY TOTAL MARKET
2654,LINDEINDIA,Linde India Limited,Industrial Gases,False,False,False,INE473A01011,NIFTY TOTAL MARKET
2655,SUNDRMFAST,Sundram Fasteners Limited,Auto Components & Equipments,False,False,False,INE387A01021,NIFTY TOTAL MARKET
2656,NFL,National Fertilizers Limited,Fertilizers,False,False,False,INE870D01012,NIFTY TOTAL MARKET
2657,BANDHANBNK,Bandhan Bank Limited,Private Sector Bank,True,False,False,INE545U01014,NIFTY TOTAL MARKET
2658,PAGEIND,Page Industries Limited,Garments & Apparels,True,False,False,INE761H01022,NIFTY TOTAL MARKET
2659,J&KBANK,The Jammu & Kashmir Bank Limited,Private Sector Bank,False,False,False,INE168A01041,NIFTY TOTAL MARKET
2660,ENDURANCE,Endurance Technologies Limited,Auto Components & Equipments,False,False,False,INE913H01037,NIFTY TOTAL MARKET
2661,EIDPARRY,EID Parry India Limited,Fertilizers,False,False,False,INE126A01031,NIFTY TOTAL MARKET
2662,BECTORFOOD,Mrs. Bectors Food Specialities Limited,Packaged Foods,False,False,False,INE495P01012,NIFTY TOTAL MARKET
2663,SEQUENT,Sequent Scientific Limited,Pharmaceuticals,False,False,False,INE807F01027,NIFTY TOTAL MARKET
2664,MRPL,Mangalore Refinery and Petrochemicals Limited,Refineries & Marketing,False,False,False,INE103A01014,NIFTY TOTAL MARKET
2665,PETRONET,Petronet LNG Limited,LPG/CNG/PNG/LNG Supplier,True,False,False,INE347G01014,NIFTY TOTAL MARKET
2666,ZENSARTECH,Zensar Technologies Limited,Computers - Software & Consulting,False,False,False,INE520A01027,NIFTY TOTAL MARKET
2667,DEEPAKFERT,Deepak Fertilizers And Petrochemicals Corporation Limited,Commodity Chemicals,False,False,False,INE501A01019,NIFTY TOTAL MARKET
2668,MAHLOG,Mahindra Logistics Limited,Logistics Solution Provider,False,False,False,INE766P01016,NIFTY TOTAL MARKET
2669,INGERRAND,Ingersoll Rand (India) Limited,Compressors Pumps & Diesel Engines,False,False,False,INE177A01018,NIFTY TOTAL MARKET
2670,CYIENTDLM,Cyient DLM Limited,Industrial Products,False,False,False,INE055S01018,NIFTY TOTAL MARKET
2671,GHCL,GHCL Limited,Commodity Chemicals,False,False,False,INE539A01019,NIFTY TOTAL MARKET
2672,BAJAJCON,Bajaj Consumer Care Limited,Personal Care,False,False,False,INE933K01021,NIFTY TOTAL MARKET
2673,ITDCEM,ITD Cementation India Limited,Civil Construction,False,False,False,INE686A01026,NIFTY TOTAL MARKET
2674,RELIANCE,Reliance Industries Limited,Refineries & Marketing,True,False,False,INE002A01018,NIFTY TOTAL MARKET
2675,APTUS,Aptus Value Housing Finance India Limited,Housing Finance Company,False,False,False,INE852O01025,NIFTY TOTAL MARKET
2676,THERMAX,Thermax Limited,Heavy Electrical Equipment,False,False,False,INE152A01029,NIFTY TOTAL MARKET
2677,HDFCBANK,HDFC Bank Limited,Private Sector Bank,True,False,False,INE040A01034,NIFTY TOTAL MARKET
2678,FEDERALBNK,The Federal Bank  Limited,Private Sector Bank,True,False,False,INE171A01029,NIFTY TOTAL MARKET
2679,SUNFLAG,Sunflag Iron And Steel Company Limited,Iron & Steel,False,False,False,INE947A01014,NIFTY TOTAL MARKET
2680,JKPAPER,JK Paper Limited,Paper & Paper Products,False,False,False,INE789E01012,NIFTY TOTAL MARKET
2681,ANANDRATHI,Anand Rathi Wealth Limited,Financial Products Distributor,False,False,False,INE463V01026,NIFTY TOTAL MARKET
2682,WHIRLPOOL,Whirlpool of India Limited,Household Appliances,False,False,False,INE716A01013,NIFTY TOTAL MARKET
2683,AARTIPHARM,Aarti Pharmalabs Limited,Pharmaceuticals,False,False,False,INE0LRU01027,NIFTY TOTAL MARKET
2684,POLYMED,Poly Medicure Limited,Medical Equipment & Supplies,False,False,False,INE205C01021,NIFTY TOTAL MARKET
2685,CENTURYPLY,Century Plyboards (India) Limited,Plywood Boards/ Laminates,False,False,False,INE348B01021,NIFTY TOTAL MARKET
2686,ARVINDFASN,Arvind Fashions Limited,Speciality Retail,False,False,False,INE955V01021,NIFTY TOTAL MARKET
2687,ABBOTINDIA,Abbott India Limited,Pharmaceuticals,True,False,False,INE358A01014,NIFTY TOTAL MARKET
2688,VENKEYS,Venky's (India) Limited,Meat Products including Poultry,False,False,False,INE398A01010,NIFTY TOTAL MARKET
2689,TV18BRDCST,TV18 Broadcast Limited,TV Broadcasting & Software Production,False,False,False,IN9886H01017,NIFTY TOTAL MARKET
2690,RITES,RITES Limited,Civil Construction,False,False,False,INE320J01015,NIFTY TOTAL MARKET
2691,BANKBARODA,Bank of Baroda,Public Sector Bank,True,False,False,INE028A01039,NIFTY TOTAL MARKET
2692,PIIND,PI Industries Limited,Pesticides & Agrochemicals,True,False,False,INE603J01030,NIFTY TOTAL MARKET
2693,JBMA,JBM Auto Limited,Auto Components & Equipments,False,False,False,INE927D01044,NIFTY TOTAL MARKET
2694,HONAUT,Honeywell Automation India Limited,Industrial Products,False,False,False,INE671A01010,NIFTY TOTAL MARKET
2695,KFINTECH,Kfin Technologies Limited,Depositories Clearing Houses and Other Intermediaries,False,False,False,INE138Y01010,NIFTY TOTAL MARKET
2696,CEATLTD,CEAT Limited,Tyres & Rubber Products,False,False,False,INE482A01020,NIFTY TOTAL MARKET
2697,HAVELLS,Havells India Limited,Consumer Electronics,True,False,False,INE176B01034,NIFTY TOTAL MARKET
2698,RATEGAIN,Rategain Travel Technologies Limited,Computers - Software & Consulting,False,False,False,INE0CLI01024,NIFTY TOTAL MARKET
2699,ZENTEC,Zen Technologies Limited,Aerospace & Defense,False,False,False,INE251B01027,NIFTY TOTAL MARKET
2700,INDIANB,Indian Bank,Public Sector Bank,False,False,False,INE562A01011,NIFTY TOTAL MARKET
2701,BIRLACORPN,Birla Corporation Limited,Cement & Cement Products,False,False,False,INE340A01012,NIFTY TOTAL MARKET
2702,GRANULES,Granules India Limited,Pharmaceuticals,True,False,False,INE101D01020,NIFTY TOTAL MARKET
2703,DLF,DLF Limited,Residential Commercial Projects,True,False,False,INE271C01023,NIFTY TOTAL MARKET
2704,IONEXCHANG,ION Exchange (India) Limited,Water Supply & Management,False,False,False,INE570A01022,NIFTY TOTAL MARKET
2705,LTIM,LTIMindtree Limited,Computers - Software & Consulting,True,False,False,INE214T01019,NIFTY TOTAL MARKET
2706,JKCEMENT,JK Cement Limited,Cement & Cement Products,True,False,False,INE823G01014,NIFTY TOTAL MARKET
2707,KSL,Kalyani Steels Limited,Iron & Steel Products,False,False,False,INE907A01026,NIFTY TOTAL MARKET
2708,LT,Larsen & Toubro Limited,Civil Construction,True,False,False,INE018A01030,NIFTY TOTAL MARKET
2709,BOROLTD,Borosil Limited,Glass - Consumer,False,False,False,INE02PY01013,NIFTY TOTAL MARKET
2710,NIACL,The New India Assurance Company Limited,General Insurance,False,False,False,INE470Y01017,NIFTY TOTAL MARKET
2711,MAHLIFE,Mahindra Lifespace Developers Limited,Residential Commercial Projects,False,False,False,INE813A01018,NIFTY TOTAL MARKET
2712,VARROC,Varroc Engineering Limited,Auto Components & Equipments,False,False,False,INE665L01035,NIFTY TOTAL MARKET
2713,COFORGE,Coforge Limited,Computers - Software & Consulting,True,False,False,INE591G01017,NIFTY TOTAL MARKET
2714,TATAINVEST,Tata Investment Corporation Limited,Investment Company,False,False,False,INE672A13013,NIFTY TOTAL MARKET
2715,KSCL,Kaveri Seed Company Limited,Other Agricultural Products,False,False,False,INE455I01029,NIFTY TOTAL MARKET
2716,USHAMART,Usha Martin Limited,Iron & Steel Products,False,False,False,INE228A01035,NIFTY TOTAL MARKET
2717,NATCOPHARM,Natco Pharma Limited,Pharmaceuticals,False,False,False,INE987B01026,NIFTY TOTAL MARKET
2718,ASKAUTOLTD,ASK Automotive Limited,Auto Components & Equipments,False,False,False,INE491J01022,NIFTY TOTAL MARKET
2719,ROSSARI,Rossari Biotech Limited,Specialty Chemicals,False,False,False,INE02A801020,NIFTY TOTAL MARKET
2720,ECLERX,eClerx Services Limited,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),False,False,False,INE738I01010,NIFTY TOTAL MARKET
2721,FIVESTAR,Five-Star Business Finance Limited,Non Banking Financial Company (NBFC),False,False,False,INE128S01021,NIFTY TOTAL MARKET
2722,INDIASHLTR,India Shelter Finance Corporation Limited,Housing Finance Company,False,False,False,INE922K01024,NIFTY TOTAL MARKET
2723,CGCL,Capri Global Capital Limited,Non Banking Financial Company (NBFC),False,False,False,INE180C01042,NIFTY TOTAL MARKET
